sample_id,MIMAT0000070,MIMAT0000103,MIMAT0003240,MIMAT0004592,MIMAT0004602,MIMAT0004804,MIMAT0005586,MIMAT0007347,MIMAT0016849,MIMAT0018192,MIMAT0018931,MIMAT0018971,MIMAT0018997,MIMAT0019003,MIMAT0019020,MIMAT0019737,MIMAT0019964,MIMAT0022286,MIMAT0022693,MIMAT0022945,MIMAT0023700,MIMAT0024598,MIMAT0026720,MIMAT0027359,MIMAT0027431,MIMAT0027478,MIMAT0027498,MIMAT0027540,MIMAT0027574,MIMAT0027575,MIMAT0027660,MIMAT0027686,MIMAT0031000,target,split
GSM1447522,-0.1290218741092882,0.0569189204092058,-1.0077683592837865,-1.0080193726570148,-0.3634038197755803,-0.648431200291441,1.954989489907008,1.3512719208458073,-2.467003528299566,-1.2378540670401372,-1.18569786784162,-1.2435687116495813,-1.0536878939761063,-0.9235052673172016,0.914610133349254,-0.0159879582905602,1.6620465786068988,3.644321545861685,-1.2831310450333278,0.0048654755282029,2.327106188445602,1.8524494283786777,-0.5182521438071405,1.4844372755459263,-0.8362728076709955,1.628109637011301,-0.9524264876195404,-0.0875214834276219,1.3892812741069438,1.3339372589962228,-1.577626041521936,-1.5428234593123222,1.287308636477372,1,test
GSM1447523,-0.6275885182940076,1.3828569358974545,-1.2492194104025138,-1.130382312700147,-1.4352432991355304,-0.9387391203478102,1.1467701981719032,1.205798235904306,-1.979913909173619,-1.569260034251946,-1.2639006136929374,-1.3523948768362803,-1.3171407913063038,-0.9331879372330792,0.0146997873851101,-1.0478126355820794,1.9438356572470608,1.5443676922466114,-1.82751310992441,-0.6486218634977357,1.4107092196507285,0.5363267221129843,0.3415457398605137,0.5055927344792295,-1.3300406824348356,-0.2611756008856448,-1.1230056093530296,-1.7389249569812824,0.5644749919118963,0.5904190445750627,-0.9131901626172352,-2.1047252770813243,0.0714374728991632,1,test
GSM1447525,-0.2045622747433367,-1.283528517807449,-1.0393600855983869,-1.130382312700147,-0.8821937047625884,-0.0108562113068893,-0.5736498146443436,1.9907499942344693,-1.162002330300011,-1.1613757669143348,-0.5964806275480697,-0.6521221617218685,-1.3171407913063038,-1.6041969624034351,-0.5265829207071854,-1.764357550367857,0.3738679333947279,0.3901625428579126,-1.4919758008369977,-0.6661742093806635,0.9918337395112796,0.122688157286627,-0.8838354959177963,0.2288160021776071,-0.7317979928595041,1.3213026325664978,-1.8779089565991167,-1.8086411986088784,1.5460102989386342,1.008940303636026,-1.469697370836908,-1.583477854396384,0.4321904554992916,1,test
GSM1447539,0.3788420501534673,0.272328042454014,-0.7256993743320019,-1.0191432762972992,-1.6326444817878194,-0.7935851603196247,-0.9943019606351288,1.3512719208458073,0.5336680161452669,-0.4145876598035639,-0.8567070059843527,-0.8366534852993143,-1.3171407913063038,-1.372781151413948,-0.7181479943530186,0.171067977358779,-1.3723914800502204,0.5874266956625274,-1.0040115135800838,-1.2899575784508774,0.6943466638204044,-0.8211598406353452,-0.8838354959177963,1.83547117992848,1.4460043968419642,-0.4145791031080464,-0.4007663492474006,-1.2835907538510531,0.2937612217480719,-0.0291794674425751,-1.0902606379598598,-1.0782018012087542,1.6232479218616205,1,test
GSM1447557,-0.9390474009082376,-1.283528517807449,-1.1115697457460436,-1.130382312700147,-1.8243357128757864,-0.0531162249859804,-0.488574099724859,1.3512719208458073,-0.6915369302568618,0.4281732160925292,-0.7569310888637059,-1.4082274311494565,-1.3171407913063038,-1.9856941570890343,0.985890160752355,-2.960610429157586,-1.583386258145317,-2.8765877890482816,-1.9096653124443368,-1.690961172853158,-0.0168868044980034,0.122688157286627,-0.8838354959177963,0.5123433864865942,-1.8063960880634269,1.4706692005198905,-0.1358243091081505,-0.6735736396095952,0.8193575474462592,1.008940303636026,-1.3010588228915527,-0.3986926262322862,1.9076510668744184,1,test
GSM1447565,-1.4399383651124658,-1.283528517807449,-1.1928056134121563,0.7595689157842412,-1.7533691720049225,0.0332411942712931,1.5343373439162211,1.9907499942344693,-1.5177606186718653,-0.7459936270153721,-1.06704542586031,-2.0914664856259506,-1.3171407913063038,-1.844327176317213,0.9502501470508052,-0.029564598781239,1.0748703211448862,0.8742291873288098,-1.5909543580899217,-0.9011056081213934,1.7971004788814038,1.408728058837668,0.0893609275249216,1.113151415141319,0.154994185242807,2.455681162158468,-2.266248659268979,-1.041762540705332,1.914877599805135,2.243461112486261,-0.7799657097404052,-1.5413715166307476,0.0084488568896153,1,test
GSM1447567,-0.170859634460453,0.0669639053750259,-1.251475962282128,-1.130382312700147,-1.324307097314409,-0.359960672134165,0.5465137651288737,0.7724078828494276,-1.6158435112603655,0.2647195942550313,-0.6409752932910613,-0.633195872124181,0.4615222831013538,-0.2331309023150898,0.8834251213603983,-0.2090779563802011,0.81945558976661,0.5314652338739836,-0.5833526452551581,-0.0612933666459105,1.0482537021423075,0.7431460045261628,-0.8838354959177963,1.83547117992848,0.0691755873619374,1.0023848253146672,-2.106557566582304,-0.9872967269337724,1.5460102989386342,1.7314155497245194,-0.5843449941237933,-1.1856455596452042,0.5066315471469358,1,test
GSM1447570,-0.453264516830819,-1.283528517807449,-0.4120386630656177,-1.130382312700147,-0.9711058076927516,-0.6521059840896237,0.4378059071761974,0.1268684059215387,-0.0498420736609001,0.7040949263503253,0.0466695409188011,0.3348838407975003,-0.3672862912022952,0.2422881905545261,0.404512437245816,-2.0343818445713397,0.9013548786324704,1.484209120823927,-0.3359062521228487,-0.2692211563359818,-0.7845402354474419,0.7393856539368351,-0.8838354959177963,0.8026214228029217,-2.774031872865108,1.4625953319818663,-0.2773686867167929,-0.4317454264638739,0.4694877041351161,0.833582234197075,1.0396442225899785,-0.7761977234414351,0.7929434380994199,1,test
GSM1447572,-1.4399383651124658,-1.283528517807449,-0.9885876683070652,-0.3339108120557553,-1.1350629883254375,-0.1762214822250729,1.0829634119822888,1.6543420978072585,-1.7521621077393017,-0.24063701638017,-0.499401356836089,0.3538101303951873,-0.6706131405608465,-0.4432448394896461,0.678495042576485,-0.1849417066189965,0.1170650784763523,0.4167442372074703,-0.5833526452551581,-1.690961172853158,1.930456754191106,0.3295074396998056,-0.8838354959177963,-0.068212686146069,-0.4370297653556506,1.7895870077717209,0.470275974498078,0.2632383572612148,1.614084521845327,1.1749459427049065,-0.562421982890896,-0.6643981369602637,0.3119394612992482,1,test
GSM1447579,-1.4399383651124658,-1.283528517807449,-1.2943504479947996,-1.130382312700147,-1.1611656240480546,-1.1776000672296312,1.0451519831291842,1.9877192924648532,-1.2750470200630288,0.1837425705924164,-0.9079432877490092,-1.8709752118129,0.1724361308957853,-1.570307617697862,0.2107198627436374,0.972089766308774,0.4724247047417801,0.7944841042801367,-1.6374742799987962,-0.5487085100102982,2.662206572557164,0.7431460045261628,-0.8838354959177963,0.8093720748102784,-0.6447356471832593,0.9983478910456524,-0.2047818264046693,-0.7084317604233914,0.729119624058317,0.8359203417895942,-0.4207656026167984,-1.2916373754000807,1.7893088186140609,1,test
GSM1447583,-1.4399383651124658,-1.283528517807449,-1.2684001013792343,-1.130382312700147,-1.2696547037701804,-0.648431200291441,0.9151751964466396,0.5026754253537358,-1.4712128052400328,-0.5690438345674379,-0.678728343012387,-0.5196381345380601,-0.941186386467536,-0.3531960092719791,0.0481123002303128,-0.6359878740315175,1.589864154521734,1.2869449680193137,-0.7654731906005378,-0.1085496824845637,0.6926369679831017,0.7431460045261628,-0.8838354959177963,0.5055927344792295,-2.089970585408905,0.2151826428576077,-1.6674070616939576,-2.017789923491665,0.6816259801699258,0.7517484684588964,0.3802675001236387,-1.667690529927655,1.14987892882018,1,test
