sample_id,MIMAT0000070,MIMAT0000103,MIMAT0003240,MIMAT0004592,MIMAT0004602,MIMAT0004804,MIMAT0005586,MIMAT0007347,MIMAT0016849,MIMAT0018192,MIMAT0018931,MIMAT0018971,MIMAT0018997,MIMAT0019003,MIMAT0019020,MIMAT0019737,MIMAT0019964,MIMAT0022286,MIMAT0022693,MIMAT0022945,MIMAT0023700,MIMAT0024598,MIMAT0026720,MIMAT0027359,MIMAT0027431,MIMAT0027478,MIMAT0027498,MIMAT0027540,MIMAT0027574,MIMAT0027575,MIMAT0027660,MIMAT0027686,MIMAT0031000,target,split
GSM2278647,-0.5811224715201778,-1.2399162729325617,-0.4301078586745206,-0.6807760658240637,-0.330705660236834,-1.2606654842359235,-0.1697621743335647,0.7766495168084624,-0.2920205889791561,-0.7840991838790102,-0.0120162974202955,-0.7528863357868004,-0.5599221943762959,-0.8172615780950283,0.7963194843665239,-0.6567553181836862,0.0883657740145429,0.1553765429613939,-0.3525399357533138,-0.3399676927750326,1.1969339101947598,0.8136845806423962,-0.5852131444616764,1.3813654939637658,-0.4505101272295729,1.0883941766845808,-1.392102898985462,0.0714326450775263,0.4646636352265201,0.4610470668887812,-0.4374620204055006,-0.7933458199154562,-0.3459758300031621,1,train
GSM2278649,-0.6213333346352903,-0.9378647156820704,0.3081286767493211,-0.465496155428917,-0.0262964345919135,-0.5492809553156013,-0.0241409188002558,0.4500937349102754,-0.149896154362698,-1.1013128717226937,0.3545941271494855,-0.1790053892691808,0.1645667904913514,-0.8860459019270487,1.0536450091141705,-0.7110771787125436,-0.0420394843838613,-0.1477391212457377,-0.2568957995006715,-0.5713435183051814,-0.4278003321105448,0.1463486258063832,-0.6617891886171179,0.3626390033313483,-0.4974004081501461,-0.3804366512115743,-0.0034457770148516,0.2709097309791277,0.3261569066794159,0.6585701972286085,0.0281539560561226,-0.5040181657165609,0.3172995833181675,1,train
GSM2278650,-2.626403629417005,-1.2575106558378526,-0.606787659529705,-0.7012287885696247,-0.2254946968874419,0.6026691774151075,1.7545041763018954,0.2349696417859351,-0.7977134208164267,0.8349590147161609,-0.9923540249694476,-0.1556015508607804,0.4983037573748117,-0.4150031112429496,1.3669526429951406,-0.4561299870923141,0.1522040906621754,-0.5433006964124631,0.2057152871026992,-0.4956006184334764,0.8963381878217298,0.4452453378807639,-0.4954721517318169,0.7378740660118955,-0.0651998409128904,0.5807897982732209,0.5927106611017725,0.0342036893464426,0.6285236782392457,0.0421950041423008,-1.1809239682775232,0.2786860305367344,0.701040814731804,1,train
GSM2278651,0.2143546962884887,-0.1628567084117808,-0.8085498504401629,-0.1399870949662433,-0.5244227985825877,0.2457644762980884,0.2134608229004791,1.2983203402153602,-1.638065348322794,0.2933199467995485,-0.3086662421741967,-0.7034897067190666,-0.3996035885702544,-0.6098207412473305,0.8767505547598402,-0.0064686165763691,-0.2817441242520691,0.7922912688774615,-0.5094497689531574,-0.4083839288965552,1.4715227294503563,0.3103485436901095,0.8249932658732907,0.1513874577191056,-0.0740589636220787,0.5437705891455353,-1.467488132854922,0.054638104479246,2.5903514888397,-0.2573846871999343,0.0559842073060787,-0.6491219478875331,0.1731091491931659,1,train
GSM2278652,-1.4214495144796164,-1.5726246514921058,-0.259852157391627,-0.4870886643781934,-0.6179102166070533,0.0407022890329798,0.832488305727516,0.5181707361082619,-0.7625846399926424,-0.4081159068834893,-0.6391145364081748,-0.3414775870170806,-1.2231532201027602,-0.085886858601221,1.0596458150132806,-0.8715669186717808,-0.0672153945211136,2.015650601711358,0.8153984499563035,-1.040010857072578,1.3615267604517116,1.1095612235676346,0.2955969663708152,0.9429307551861792,0.5778190451975145,0.1068777652989942,0.2746770281607928,0.517370114242069,0.6749549829648902,0.0210547979542425,0.2212819913863863,-0.3714959160563468,0.6285433662912273,1,train
GSM2278653,-0.8168486448344686,-0.668554942298989,-0.3854003277066967,-0.7168792196359624,-0.3875252681778935,-0.0903665067765273,0.6833039141093877,0.986469745168158,-0.2303610383176633,0.6102678031928139,0.077103380184366,0.2136961899813253,0.405686257927134,-0.1625004566573836,0.7801259858947228,0.2147868016276256,0.7532479784143441,0.6875871407788638,-0.3150578931590657,-0.7960362316467565,0.309527881979392,1.024216541793166,-0.7726291505263057,1.180848171815085,-0.412210582819681,-0.2993185550791085,-0.0293639627918443,0.2205099017440523,1.097697292403129,-0.0153906986457652,0.8153738801096626,-0.0998165990894445,1.3470862078192454,1,train
GSM2278654,-0.2821298654993853,1.102611089936409,-0.027169131767621,-0.484417030991543,-0.3960274996281668,-0.1058958966792211,0.9706541236866104,1.58859129803432,-0.3013090771224909,-0.2019788719362822,1.363652577854189,-1.2221409732687345,0.2549392308613095,-0.3997509374980274,1.122881371529021,1.0628795744769843,-0.2601090402118309,0.5582097820903366,-0.7344547139636811,-0.2505245613337417,0.2726461781426404,0.6127151497933263,-0.3827574048648925,0.9815942075184546,-0.7603234669163752,0.1949140610275903,0.1917510413778989,0.0184211993231997,0.1065093012022966,1.0437343412332794,-0.1621847846775029,-0.8281038446335901,0.4966301031211597,1,train
GSM2278655,0.0442160694263682,-0.0877051252554692,-0.4089786936435561,-0.5875426994490671,-0.2274081385331567,0.5103474435566366,1.4929791280889937,0.7278708688081296,-0.3870676043957601,-0.6818653052778684,-0.7253436594237792,-0.5498100536223653,-0.8868306148097395,-0.4265238286825105,0.8156781152484439,-0.4834349881860438,0.7560258044563116,-0.1617028966620164,-0.1830733892362036,0.5288825297277481,0.4904587242711856,2.026992547565422,0.065463152130753,2.2064071497091797,-0.6306658020925441,0.5091159293809459,-0.7012151422522807,-0.9163171464018158,0.8541360015724011,0.5350400325388274,0.1605573827874508,-0.7122797957558357,-0.9819435437438054,1,train
GSM2278656,0.2032296994275013,-1.2615276857131414,-0.3582643596668267,-0.2969292324596677,-0.3995463814347056,-1.0206517479308148,-0.2439450962921298,0.4408686492318105,-0.4635552850312091,0.7528930423361099,-0.3655945907003933,-0.5310667771142716,0.1101540050282846,-0.8198947856210532,1.4530177247692064,-0.2112576384174818,0.6096291408697302,-0.0762971425283322,-0.5655422267880329,-0.2684082795637833,0.4162240052278224,0.7299639004286107,-0.7486493627122511,0.5926731975327779,0.2496647604398672,0.0388345667361998,-0.5303571970176377,-0.9699704200446078,-0.506705803747893,-0.2341343066756382,0.4299523252022864,-0.2549709901214048,0.309122352871811,1,train
GSM2278657,0.3640957192805772,0.7998592821665458,-0.1864631310739038,-0.372315740560373,-0.0859266211706065,0.3800434155392117,1.3668510507306475,0.1481476854665184,0.3934348619679904,0.1115609209137139,0.7256673751964329,-0.4302040550018848,0.3835939525835624,0.1005604619592821,0.5515741047407032,0.4794103715809467,-0.1313675625359959,0.2197866795031984,-0.2925768241742468,-0.3819481969755396,1.9412766518803604,1.0660402983518116,-0.7668335515685031,1.002907415620565,-0.1133562154586024,0.6785438477188941,0.1216248772287259,-0.0774139376296679,-0.0926985877076252,0.3633466547903842,-1.3090676391959393,-0.6261207166945416,-0.0699968005039171,1,train
